Date,Open,High,Low,Close,Adj Close,Volume,RSI_14,WT_10,WT_11,CCI_20,CCI_2,ADX_20,ADX_2,RSI_9,RSI_2,Candlestick Shape,Candlestick Pattern,Price Change,200 MA,Primary Trend,RSI,Direction,Target
2021-08-31,25.790001,26.360001,25.66,26.34,26.34,93168600,64.45183659197164,-8.843537414966036,-8.843537414966036,127.96171885216991,66.66666666666667,18.03964562154127,72.57125590306103,68.67744244026811,94.44626793034143,Bullish,None,0.5799999999999983,24.717750005000024,Bullish,64.45183659197164,1.0,1
2021-09-01,26.459999,26.51,26.030001,26.200001,26.200001,34417200,63.2633888669401,-13.605408163265338,-13.605408163265338,129.620865579735,66.6666666666648,18.45672339854529,80.5478929810612,66.665846454771,73.0762267334489,Bearish,None,-0.13999899999999954,24.769750010000024,Bullish,63.2633888669401,1.0,1
2021-09-02,26.209999,26.870001,26.09,26.51,26.51,38460100,64.81069251384068,-11.214980929912391,-11.214980929912391,139.22652600417115,66.66666666666764,19.00015028514904,88.1875377871194,68.93267361935031,86.55184374701246,Bullish,None,0.30999900000000125,24.822650010000025,Bullish,64.81069251384068,1.0,1
2021-09-03,26.49,26.75,26.219999,26.639999,26.639999,26609500,65.46754569246225,-7.744172476709568,-7.1651691074239245,133.32814406771996,66.66666666666666,19.516405827422602,92.00736019014849,69.89839289695185,90.5280044877778,Bullish,None,0.12999899999999798,24.866600005000024,Bullish,65.46754569246225,1.0,1
2021-09-07,26.790001,26.879999,26.27,26.700001,26.700001,35835100,65.78500239298705,-6.405625055382623,-6.040203369195797,124.49467046889741,66.66666666666667,20.06250140314744,94.91655165580104,70.37653947122489,92.55892372549748,Bearish,None,0.06000200000000078,24.910600010000024,Bullish,65.78500239298705,1.0,1
2021-09-08,26.6,26.610001,24.959999,25.58,25.58,54394400,55.52429161989985,-46.263326072358126,-46.263326072358126,47.51449711230809,-66.6666666666664,19.647727200725146,88.17305034119335,52.77335388811372,10.279192833135538,Bearish,None,-1.120001000000002,24.943600010000026,Bullish,55.52429161989985,1.0,1
2021-09-09,25.389999,26.24,25.290001,26.129999,26.129999,34190800,58.91335292957175,-29.761928382482832,-26.69040095743805,52.46479274949495,66.66666666666528,19.25369170842397,84.80129968388951,58.50703854753137,52.099545245406134,Bullish,None,0.5499990000000032,24.983500005000028,Bullish,58.91335292957175,1.0,1
2021-09-10,26.18,26.73,26.17,26.280001,26.280001,37307800,59.81277674768866,-30.456766729323338,-23.809463340844026,86.85317587643942,66.66666666666667,19.126426763410095,53.89253378429822,59.99717167635386,61.809460777414635,Bullish,None,0.15000199999999708,25.009700005000028,Bullish,59.81277674768866,1.0,1
2021-09-13,26.15,26.239,25.030001,25.83,25.83,42372300,55.86201030853238,-54.68744791666679,-53.29946867993347,24.216796373898287,-66.66666666666666,18.30171526900614,60.22674792921531,53.511343433085464,27.889231201334358,Bearish,None,-0.4500010000000003,25.019750005000027,Bullish,55.86201030853238,1.0,1
2021-09-14,25.969999,26.700001,25.9,26.26,26.26,34569000,58.67119261601719,-32.291614583333306,-32.291614583333306,69.80789452718494,66.66666666666667,17.7559776413774,32.52827691558692,58.35132147264307,64.80325144539826,Bullish,None,0.43000000000000327,25.00580001000003,Bullish,58.67119261601719,1.0,1
2021-09-15,26.299999,27.15,26.030001,27.08,27.08,49555500,63.448689460762566,-3.196345572444959,-3.196345572444959,106.03512215456847,66.66666666666717,17.458775071458657,35.85319276992787,65.95534213559066,88.07855787781365,Bullish,None,0.8199999999999967,25.00290001000003,Bullish,63.448689460762566,1.0,1
2021-09-16,27.200001,28.790001,27.02,28.629999,28.629999,109992000,70.4113462818969,-4.177595729714988,-4.177595729714988,205.94597053579653,66.66666666666684,17.859453528807833,60.436048505033604,75.47657638745832,96.59387600103474,Bullish,None,1.5499990000000032,25.01050000000003,Bullish,70.4113462818969,1.0,1
2021-09-17,28.66,29.290001,28.07,28.709999,28.709999,182052600,70.72134960069758,-13.39495917091956,-13.39495917091956,218.72561158968588,66.66666666666711,18.4165693080296,75.08598727987416,75.86844517450058,96.8277731279331,Bullish,Doji,0.0799999999999983,25.02569999500003,Bullish,70.72134960069758,1.0,1
2021-09-20,27.57,28.1,26.059999,26.549999,26.549999,89413500,54.20748137305906,-63.2794626884699,-63.2794626884699,66.40065008610839,-66.6666666666668,17.869041162084834,60.679748562009436,51.077023201424446,20.56595802206458,Bearish,None,-2.16,25.045899990000024,Bullish,54.20748137305906,1.0,1
2021-09-21,26.889999,27.149,26.08,26.620001,26.620001,50933600,54.57765815600999,-61.662789070305315,-61.662789070305315,34.87605759009123,-66.66666666666667,17.348889423437306,53.476629203077074,51.653018367724215,24.42409162190743,Bearish,None,0.07000199999999879,25.058849990000027,Bullish,54.57765815600999,1.0,1
2021-09-22,26.610001,27.77,26.582001,27.43,27.43,44308100,58.73447369125439,-43.66199530516432,-42.95612334590147,88.43911096721558,66.66666666666667,17.1048647962406,37.95707523544516,58.07803366665721,64.41848292529461,Bullish,Engulfing,0.8099990000000012,25.076749990000025,Bullish,58.73447369125439,1.0,1
2021-09-23,27.709999,29.190001,27.67,28.77,28.77,60028600,64.51927807811292,-12.206596244131466,-12.206596244131466,188.43485455291108,66.66666666666667,17.376958854960705,56.66024776103163,66.39065024087519,87.06558842133492,Bullish,None,1.3399999999999999,25.075899985000028,Bullish,64.51927807811292,1.0,1
2021-09-24,28.27,28.76,27.900999,28.559999,28.559999,40309700,63.02807570851448,-17.13619718309856,-17.13619718309856,147.8871031310721,-66.66666666666667,17.635448210744805,66.01183402382486,64.1480660387509,72.58512582177241,Bullish,None,-0.21000099999999833,25.075749980000026,Bullish,63.02807570851448,1.0,1
2021-09-27,28.23,28.379999,27.23,27.469999,27.469999,44102800,55.81695088940014,-53.68735879428938,-42.72305164319245,73.06926463125784,-66.66666666666667,17.53262795599189,44.71299080342046,53.579864134694134,26.621916524125993,Bearish,None,-1.0899999999999999,25.079949980000027,Bullish,55.81695088940014,1.0,1
2021-09-29,25.610001,25.700001,24.42,24.52,24.52,46164500,41.63597875290601,-97.94661233129113,-97.94661233129113,-155.41395553022218,-66.66666666666644,16.314201937009678,76.38206743815103,35.27223604941502,4.948002428118585,Bearish,None,-0.8200000000000003,25.058049970000027,Bearish,41.63597875290601,-1.0,0
2021-09-30,24.690001,25.049999,23.879999,24.040001,24.040001,59505600,39.769226584766535,-97.04247798799338,-97.04247798799338,-176.98547743803036,-66.66666666666667,16.079375705436423,84.60237073501165,33.026383013051614,3.497744610079947,Bearish,None,-0.4799989999999994,25.042049975000033,Bearish,39.769226584766535,-1.0,0
2021-10-01,24.209999,24.360001,23.719999,24.33,24.33,32778000,41.47644633665074,-88.84824905000039,-89.04845994669307,-163.16580802294817,-66.66666666666667,15.911832619633023,89.31410864697625,35.80456798295531,28.736529542076912,Bullish,Doji,0.2899989999999981,25.03154997500003,Bearish,41.47644633665074,-1.0,0
2021-10-04,24.01,24.049999,23.02,23.17,23.17,46789700,36.963221458989615,-97.56888207959769,-97.56888207959769,-173.88714811106232,-66.66666666666667,15.991417056166117,93.44614565942936,30.172338015235773,9.292952268752362,Bearish,None,-1.1599999999999966,25.01779997500003,Bearish,36.963221458989615,-1.0,-1
2021-10-06,24.91,25.01,23.35,23.58,23.58,125175700,39.63693568157821,-90.92382643049817,-90.92382643049817,-104.91317721791702,66.66666666666666,15.615117693444782,77.34316829645357,34.71639333893555,52.50771243572815,Bearish,None,0.37000099999999847,24.98574997500003,Bearish,39.63693568157821,-1.0,-1
2021-10-07,23.709999,24.129999,23.540001,23.73,23.73,38873700,40.63595414263706,-87.63066202090592,-88.49270851009585,-100.25847260557458,-66.66666666666667,15.185808344888395,68.25867036185241,36.43751003852363,65.24473182347174,Bullish,Doji,0.15000000000000213,24.961849975000028,Bearish,40.63595414263706,-1.0,-1
2021-10-11,23.26,23.98,23.26,23.530001,23.530001,23971700,39.779990914407485,-87.59121352584275,-90.48505419497282,-85.96724308612583,66.66666666665556,14.718877763414458,37.98766618147758,35.26572409732517,42.56267748684232,Bullish,None,0.030000999999998612,24.913349970000027,Bearish,39.779990914407485,-1.0,-1
2021-10-12,23.549999,23.809999,23.290001,23.690001,23.690001,26280000,41.04068019563994,-74.99997201493586,-83.69826853972474,-76.6345175213985,66.6666666667022,14.50277271224511,32.94249881808177,37.638890937871366,72.95146101995621,Bullish,None,0.16000000000000014,24.893049975000025,Bearish,41.04068019563994,-1.0,-1
2021-10-13,23.83,24.309999,23.790001,24.129999,24.129999,28494000,44.48268222859863,-45.3202193695661,-58.58214232009609,-53.659597000132685,66.66666666666717,14.038989446562288,55.96816563301236,43.991224529341586,93.08205926375798,Bullish,None,0.4399980000000028,24.885549975000025,Bearish,44.48268222859863,-1.0,-1
2021-10-14,24.43,24.709999,24.205,24.35,24.35,26106700,46.17469559081068,-33.16582914572862,-34.48272634617053,-36.47066476587928,66.66666666666598,13.398789432608869,73.49023150180294,47.02654294936479,96.03385151050924,Bearish,Doji,0.2200009999999999,24.88399997500003,Bearish,46.17469559081068,-1.0,-1
2021-10-15,24.5,24.52,23.83,24.0,24.0,24366100,43.883287006306624,-50.753768844221135,-50.753768844221135,-43.870590169376364,-66.66666666666667,12.968810216480346,40.66836347753016,42.86855753087474,40.73316665924814,Bearish,None,-0.3500000000000014,24.878499975000025,Bearish,43.883287006306624,-1.0,-1
2021-10-18,24.0,24.389999,23.92,24.26,24.26,25609900,46.02604310401192,-38.65979381443296,-37.68844221105524,-37.13755394430324,66.66666666666667,12.56032996115825,24.257429465393766,46.79964126914953,68.05956139835811,Bullish,None,0.26000000000000156,24.88204998000003,Bearish,46.02604310401192,-1.0,-1
2021-10-19,24.5,25.200001,24.360001,24.690001,24.690001,29393900,49.462975459209375,-24.40191387559816,-23.94365073068048,-7.594249716124601,66.6666666666671,12.108952272074543,52.27370798636703,52.83749527257613,87.35079427153838,Bullish,None,0.4300009999999972,24.88864998000003,Bearish,49.462975459209375,-1.0,-1
2021-10-22,24.49,24.85,24.25,24.43,24.43,20166800,47.80507460102211,-39.69075273672545,-36.84215311004788,15.084565646942384,-66.6666666666694,10.507347460185509,12.741621033849976,49.06485306014902,42.76621997171945,Bearish,Doji,-0.3500009999999989,24.890099975000027,Bearish,47.80507460102211,-1.0,-1
2021-10-25,24.5,25.540001,24.48,25.41,25.41,33962100,54.92457669229546,-5.777822222222224,-5.701795744826433,125.35915900996517,66.66666666666667,10.382217881530861,49.81166356899864,60.33519736347087,82.88005948100444,Bullish,None,0.9800000000000004,24.891149970000026,Bullish,54.92457669229546,1.0,0
2021-10-26,25.99,26.75,25.25,25.52,25.52,56767000,55.655732806324586,-41.55406809259058,-35.54914322229575,223.90458518364062,66.66666666666667,10.820984802776298,73.27898994914923,61.413339322628744,85.20750645911266,Bearish,None,0.10999999999999943,24.889099970000025,Bullish,55.655732806324586,1.0,0
2021-10-27,25.639999,25.9,25.02,25.059999,25.059999,24157200,51.86685181502977,-57.87674657534239,-57.09464766711066,141.7115776260414,-66.66666666666714,11.096715523735199,63.142419160084366,54.4504323027507,39.87184467426935,Bearish,None,-0.46000099999999833,24.883499965000023,Bullish,51.86685181502977,1.0,0
2021-10-28,25.299999,25.795,25.120001,25.639999,25.639999,21203000,55.939735950729144,-38.013732876712325,-38.013732876712325,140.79550281954528,66.66666666666791,11.358659708646153,58.074133765551935,60.76098903853874,74.3230612279692,Bullish,None,0.5799999999999983,24.884199960000025,Bullish,55.939735950729144,1.0,1
2021-10-29,25.5,26.120001,25.450001,25.879999,25.879999,21910300,57.54076028341408,-30.742084805653676,-29.794554794520476,148.77956714241472,66.66666666666666,11.757074090666283,68.62442047818055,63.13834398871742,82.58218016111346,Bullish,None,0.240000000000002,24.88899995500002,Bullish,57.54076028341408,1.0,1
2021-11-01,26.110001,26.645,25.882999,26.559999,26.559999,26684700,61.778558321225084,-7.116142322097327,-6.713816254416922,173.98397881724037,66.66666666666667,12.366743871977517,80.59215410765943,69.10480849621024,93.82940323053751,Bullish,None,0.6799999999999997,24.893599955000024,Bullish,61.778558321225084,1.0,1
2021-11-02,26.559999,26.719999,25.555,25.92,25.92,30794600,56.102992850434006,-31.086142322097295,-31.086142322097295,125.3400482689512,-66.66666666666747,12.72082516434557,43.69256105716395,58.99425670400041,42.35150853191409,Bearish,None,-0.6399989999999995,24.89009995000002,Bullish,56.102992850434006,1.0,1
2021-11-03,25.889999,26.235001,25.17,26.120001,26.120001,25244200,57.41948958649804,-23.595468164794053,-23.595468164794053,92.21802806612111,-66.66666666666667,12.80068530863096,45.74339238857672,61.00026902369985,57.07157182769269,Bullish,None,0.20000099999999676,24.88899995500002,Bullish,57.41948958649804,1.0,1
2021-11-04,26.26,26.57,25.870001,26.469999,26.469999,25029700,59.697396913789845,-11.200039999999944,-10.486928838951252,115.4434873094975,66.66666666666718,13.038706345893363,33.76298132917659,64.42639051026785,77.33076107102555,Bullish,None,0.3499980000000029,24.891449950000023,Bullish,59.697396913789845,1.0,1
2021-11-05,26.450001,26.629999,25.719999,26.0,26.0,26005000,55.410589128212266,-33.039647577092516,-30.0,90.21640899606261,-66.66666666666667,13.161799112622703,24.048270538588437,56.877769862767366,34.10439220096054,Bearish,None,-0.4699990000000014,24.858549940000024,Bullish,55.410589128212266,1.0,1
2021-11-08,26.25,27.110001,26.120001,26.75,26.75,41359600,60.308643191794054,-17.224919988076575,-13.688245745914184,122.91073751312176,66.66666666666667,13.514270628198243,42.297724969735825,64.37178714334331,76.33045905856501,Bullish,None,0.75,24.81114994000003,Bullish,60.308643191794054,1.0,1
2021-11-09,25.9,25.98,23.950001,24.25,24.25,117540200,43.25290417792014,-90.50636075949367,-90.50636075949367,-46.17704056867382,-66.66666666666667,13.08821607161166,59.55140593560501,38.97315565320016,14.47841856446399,Bearish,None,-2.5,24.75554994500003,Bearish,43.25290417792014,-1.0,0
2021-11-10,23.6,23.639999,22.120001,22.52,22.52,94860100,35.723855775866525,-91.98398797595188,-91.98398797595188,-199.00326750847336,-66.66666666666667,13.428872875432196,75.02840736986298,29.814997412608278,6.824672386218339,Bearish,None,-1.7300000000000004,24.67314994500003,Bearish,35.723855775866525,-1.0,0
2021-11-11,23.040001,23.129999,22.665001,22.99,22.99,43381500,38.83871112379178,-82.5651503006012,-82.5651503006012,-163.08884941845574,66.66666666666667,13.75249683906171,82.76690808699195,34.51793499841942,27.61581536479845,Bearish,Doji,0.46999999999999886,24.60979994500003,Bearish,38.83871112379178,-1.0,0
2021-11-12,23.02,23.225,22.379999,22.83,22.83,53516200,38.160739285747624,-85.77156312625252,-85.77156312625252,-154.4656858968138,-66.66666666666464,14.16552672087895,87.9130948295141,33.65428086305061,23.973620460315225,Bearish,None,-0.16000000000000014,24.54804994500003,Bearish,38.160739285747624,-1.0,-1
2021-11-15,23.0,23.52,22.950001,23.41,23.41,33225700,42.1059777870457,-74.1483166332665,-74.1483166332665,-112.14062033428829,66.66666666666617,14.387554683452228,55.96028949841627,39.79716760078606,61.135444541695335,Bullish,None,0.5800000000000018,24.49529995000003,Bearish,42.1059777870457,-1.0,-1
2021-11-16,23.290001,23.290001,22.610001,23.129999,23.129999,31574800,40.75422315901594,-79.75955911823642,-79.75955911823642,-114.27371666464677,-66.66666666666667,14.731831332208865,57.15415003503851,37.89175750248024,41.533694024671476,Bearish,Hammer,-0.2800009999999986,24.455849945000026,Bearish,40.75422315901594,-1.0,-1
2021-11-17,23.049999,23.219,22.4,22.49,22.49,27994100,37.769527484867496,-92.58519038076153,-92.58519038076153,-117.32382398886286,-66.66666666666667,15.141002742712434,65.21186331513941,33.738113012105195,16.844437678004095,Bearish,None,-0.6399990000000031,24.409499945000025,Bearish,37.769527484867496,-1.0,-1
2021-11-18,22.5,22.549999,21.341999,21.5,21.5,51039900,33.66261145067737,-97.26073257256154,-97.26073257256154,-141.14501238188475,-66.66666666666667,15.913607659250056,79.70657653418408,28.3332009037785,5.933126401460232,Bearish,None,-0.9899999999999984,24.356749950000026,Bearish,33.66261145067737,-1.0,-1
2021-11-19,21.6,21.959999,21.299999,21.41,21.41,30013100,33.308030642200855,-98.10669600457967,-98.10669600457967,-128.90805009625518,-66.66666666666667,16.661966313084363,87.12363979583932,27.87646475955497,5.30797319945784,Bearish,None,-0.08999999999999986,24.293549955000024,Bearish,33.308030642200855,-1.0,-1
2021-11-22,21.530001,21.57,20.18,20.65,20.65,59899100,30.396344583671752,-91.89655172413795,-93.21789419655208,-136.5427432325333,-66.66666666666667,17.733088438760664,92.89956247152165,24.17436275929815,1.9096696090531269,Bearish,None,-0.7600000000000016,24.216549960000023,Bearish,30.396344583671752,-1.0,-1
2021-11-24,20.35,21.200001,20.059999,21.110001,21.110001,35233900,34.67041183529306,-69.45240073417844,-70.4734818941504,-106.24776594194763,66.66666666666562,19.688807476941616,71.8698396614792,31.660163217646538,62.07915295701761,Bullish,None,0.5200010000000006,24.055699970000024,Bearish,34.67041183529306,-1.0,-1
2021-11-26,20.41,21.09,20.349001,21.030001,21.030001,20691200,34.304278369501624,-71.75787557409929,-71.75787557409929,-95.94901345660352,66.66666666666667,20.543073752882513,59.86148336531193,31.110612970927704,52.21329125358379,Bullish,None,-0.08000000000000185,23.995299970000023,Bearish,34.304278369501624,-1.0,-1
2021-11-29,21.190001,21.4,20.559999,21.07,21.07,29114000,34.67572706802819,-70.60516697257435,-70.60516697257435,-83.49417335602473,66.66666666666794,21.126911992649852,56.24210393202722,31.776711654689073,58.76616905613344,Bearish,None,0.03999900000000167,23.941099970000025,Bearish,34.67572706802819,-1.0,-1
2021-11-30,20.950001,21.25,20.110001,20.65,20.65,38196400,32.59192436393119,-81.48146204848027,-82.70890988215858,-90.7099398087092,-66.66666666666598,21.845640766909128,52.452250492036384,28.51926533363467,15.14688767528735,Bearish,None,-0.4200000000000017,23.90514997000002,Bearish,32.59192436393119,-1.0,-1
2021-12-01,20.530001,20.889999,19.290001,19.379999,19.379999,48283700,27.257819097062452,-97.70939111972282,-97.75004999999996,-114.0163666768555,-66.66666666666667,22.802477491186732,68.71750106187878,21.14544642068869,2.759569822862091,Bearish,None,-1.270000999999997,23.86664996500002,Bearish,27.257819097062452,-1.0,-1
2021-12-02,19.299999,19.91,19.059999,19.690001,19.690001,45802900,30.258289116319354,-81.94836676217771,-84.85208346908314,-113.41225958677326,-66.66666666666667,23.783696993213432,78.98347901353303,26.37306408235414,30.505292288748176,Bullish,None,0.3100019999999972,23.83924997000002,Bearish,30.258289116319354,-1.0,-1
2021-12-03,19.5,19.530001,18.4,18.98,18.98,56039600,27.46414848614642,-83.70786059209563,-86.02409301785369,-126.15433694361502,-66.66666666666626,24.91402436990988,87.44836602022978,22.525404624547143,13.222960693251473,Bearish,Hammer,-0.7100009999999983,23.789149970000018,Bearish,27.46414848614642,-1.0,-1
2021-12-06,18.540001,18.969999,18.075001,18.799999,18.799999,56459800,26.788754703086866,-79.25613140375721,-81.33852321159497,-132.99794118619147,-66.666666666666,26.080187668786483,92.45537257925687,21.62555134110796,10.272186418684774,Bullish,None,-0.18000100000000074,23.743149965000015,Bearish,26.788754703086866,-1.0,-1
2021-12-07,19.26,19.855,19.07,19.459999,19.459999,35129000,33.26873899331445,-58.345912284484896,-60.37200582890011,-92.00117778025243,66.66666666666667,26.521853853289592,64.00926447291248,32.71344250627732,65.96659987924347,Bullish,None,0.6600000000000001,23.706699960000016,Bearish,33.26873899331445,-1.0,-1
2021-12-08,19.51,19.825001,19.030001,19.82,19.82,28425900,36.56678953067989,-47.518811283853,-47.518811283853,-82.62349167111199,66.66666666666667,26.95529341605188,45.89553464489521,38.08821487813337,79.70739979416022,Bullish,None,0.36000100000000046,23.673849965000013,Bearish,36.56678953067989,-1.0,-1
